amount,weight,avg_price,yyyy,mm,dd,origin_제주도,standard_10미,standard_20미,standard_25미,standard_5미
70145,8,5.0,20000,2019,12,11,1,0,0,1,0
70147,59,3.0,29700,2019,12,12,1,1,0,0,0
70148,79,3.5,52600,2019,12,12,1,1,0,0,0
70149,44,4.0,64600,2019,12,12,1,1,0,0,0
70150,69,4.5,75200,2019,12,12,1,1,0,0,0
70151,78,5.0,95500,2019,12,12,1,1,0,0,0
70156,100,5.0,28500,2019,12,12,1,0,1,0,0
70158,40,5.0,19000,2019,12,12,1,0,0,1,0
70159,40,6.0,31000,2019,12,12,1,0,0,1,0
70164,2,5.0,150000,2019,12,12,1,0,0,0,1
70169,33,3.5,50000,2019,12,13,1,1,0,0,0
70170,33,4.5,79400,2019,12,13,1,1,0,0,0
70171,32,5.0,110000,2019,12,13,1,1,0,0,0
70172,25,6.0,35000,2019,12,13,1,0,0,1,0
70174,6,5.0,152500,2019,12,13,1,0,0,0,1
70182,14,3.0,34700,2019,12,14,1,1,0,0,0
70183,88,3.5,52600,2019,12,14,1,1,0,0,0
70184,45,4.0,64800,2019,12,14,1,1,0,0,0
70185,81,4.5,80800,2019,12,14,1,1,0,0,0
70186,57,5.0,99900,2019,12,14,1,1,0,0,0
70188,32,5.0,33000,2019,12,14,1,0,1,0,0
70189,28,5.0,23000,2019,12,14,1,0,0,1,0
70190,14,6.0,37000,2019,12,14,1,0,0,1,0
70195,6,5.0,150000,2019,12,14,1,0,0,0,1
70207,21,3.0,33000,2019,12,16,1,1,0,0,0
70208,80,3.5,52900,2019,12,16,1,1,0,0,0
70209,17,4.0,75100,2019,12,16,1,1,0,0,0
70210,58,4.5,82300,2019,12,16,1,1,0,0,0
70211,60,5.0,97300,2019,12,16,1,1,0,0,0
70214,23,5.0,32700,2019,12,16,1,0,1,0,0
70216,20,5.0,20000,2019,12,16,1,0,0,1,0
70217,35,6.0,33000,2019,12,16,1,0,0,1,0
70226,42,3.5,56800,2019,12,17,1,1,0,0,0
70227,17,4.0,72000,2019,12,17,1,1,0,0,0
70228,22,4.5,85800,2019,12,17,1,1,0,0,0
70229,21,5.0,118100,2019,12,17,1,1,0,0,0
70232,10,5.0,36800,2019,12,17,1,0,1,0,0
70233,6,5.0,23000,2019,12,17,1,0,0,1,0
70234,17,6.0,35000,2019,12,17,1,0,0,1,0
70238,2,5.0,170000,2019,12,17,1,0,0,0,1
70242,3,3.0,45000,2019,12,18,1,1,0,0,0
70243,63,3.5,56200,2019,12,18,1,1,0,0,0
70244,20,4.0,69800,2019,12,18,1,1,0,0,0
70245,69,4.5,83800,2019,12,18,1,1,0,0,0
70246,44,5.0,109400,2019,12,18,1,1,0,0,0
70251,24,5.0,35000,2019,12,18,1,0,1,0,0
70252,11,6.5,28000,2019,12,18,1,0,1,0,0
70253,15,5.0,22000,2019,12,18,1,0,0,1,0
70254,25,6.0,37000,2019,12,18,1,0,0,1,0
70257,9,5.0,170000,2019,12,18,1,0,0,0,1
70262,4,3.0,36000,2019,12,19,1,1,0,0,0
70263,57,3.5,54400,2019,12,19,1,1,0,0,0
70264,13,4.0,73000,2019,12,19,1,1,0,0,0
70265,41,4.5,80300,2019,12,19,1,1,0,0,0
70266,40,5.0,118100,2019,12,19,1,1,0,0,0
70267,8,5.0,37800,2019,12,19,1,0,1,0,0
70268,27,6.0,43000,2019,12,19,1,0,0,1,0
70272,4,5.0,185000,2019,12,19,1,0,0,0,1
70276,1,3.1,43000,2019,12,20,1,1,0,0,0
70277,1,3.4,43000,2019,12,20,1,1,0,0,0
70278,56,3.5,60200,2019,12,20,1,1,0,0,0
70279,13,4.0,76000,2019,12,20,1,1,0,0,0
70280,29,4.5,85600,2019,12,20,1,1,0,0,0
70281,32,5.0,124100,2019,12,20,1,1,0,0,0
70285,43,6.0,43900,2019,12,20,1,0,0,1,0
70286,29,3.0,55200,2019,12,21,1,1,0,0,0
70287,54,3.5,73400,2019,12,21,1,1,0,0,0
70288,17,4.0,102900,2019,12,21,1,1,0,0,0
70289,23,4.5,136500,2019,12,21,1,1,0,0,0
70290,18,5.0,163900,2019,12,21,1,1,0,0,0
70295,13,5.0,47000,2019,12,21,1,0,1,0,0
70297,48,5.0,27000,2019,12,21,1,0,0,1,0
70298,14,6.0,50000,2019,12,21,1,0,0,1,0
70306,92,3.0,37600,2019,12,23,1,1,0,0,0
70307,78,3.5,63900,2019,12,23,1,1,0,0,0
70308,37,4.0,82900,2019,12,23,1,1,0,0,0
70309,55,4.5,104400,2019,12,23,1,1,0,0,0
70310,61,5.0,130300,2019,12,23,1,1,0,0,0
70312,23,5.0,45000,2019,12,23,1,0,1,0,0
70313,21,6.0,65000,2019,12,23,1,0,1,0,0
70315,17,5.0,26000,2019,12,23,1,0,0,1,0
70316,26,6.0,40400,2019,12,23,1,0,0,1,0
70320,3,5.0,200000,2019,12,23,1,0,0,0,1
70326,41,3.0,35100,2019,12,24,1,1,0,0,0
70327,80,3.5,59700,2019,12,24,1,1,0,0,0
70328,21,4.0,74800,2019,12,24,1,1,0,0,0
70329,57,4.5,92000,2019,12,24,1,1,0,0,0
70330,54,5.0,115700,2019,12,24,1,1,0,0,0
70335,40,5.0,38000,2019,12,24,1,0,1,0,0
70337,10,5.0,26000,2019,12,24,1,0,0,1,0
70338,20,6.0,45000,2019,12,24,1,0,0,1,0
70344,5,5.0,190000,2019,12,24,1,0,0,0,1
70352,13,3.0,45000,2019,12,25,1,1,0,0,0
70353,87,3.5,57400,2019,12,25,1,1,0,0,0
70354,38,4.0,71300,2019,12,25,1,1,0,0,0
70355,55,4.5,85100,2019,12,25,1,1,0,0,0
70356,64,5.0,107100,2019,12,25,1,1,0,0,0
70360,20,5.0,37000,2019,12,25,1,0,1,0,0
70361,1,8.0,45000,2019,12,25,1,0,1,0,0
70363,7,5.0,23000,2019,12,25,1,0,0,1,0
70364,32,6.0,38300,2019,12,25,1,0,0,1,0
70367,31,3.0,33700,2019,12,26,1,1,0,0,0
70368,42,3.5,57000,2019,12,26,1,1,0,0,0
70369,6,4.0,83700,2019,12,26,1,1,0,0,0
70370,36,4.5,88200,2019,12,26,1,1,0,0,0
70371,28,5.0,119600,2019,12,26,1,1,0,0,0
70373,47,5.0,37900,2019,12,26,1,0,1,0,0
70374,13,5.0,25000,2019,12,26,1,0,0,1,0
70375,35,6.0,40700,2019,12,26,1,0,0,1,0
70384,7,5.0,195000,2019,12,26,1,0,0,0,1
70392,61,3.0,30300,2019,12,27,1,1,0,0,0
70393,45,3.5,58500,2019,12,27,1,1,0,0,0
70394,1,3.7,60000,2019,12,27,1,1,0,0,0
70395,9,4.0,82000,2019,12,27,1,1,0,0,0
70396,35,4.5,97000,2019,12,27,1,1,0,0,0
70397,53,5.0,118600,2019,12,27,1,1,0,0,0
70400,5,5.0,40000,2019,12,27,1,0,1,0,0
70401,7,5.0,22000,2019,12,27,1,0,0,1,0
70402,48,6.0,35000,2019,12,27,1,0,0,1,0
70412,1,3.0,35000,2019,12,28,1,1,0,0,0
70413,12,3.5,42800,2019,12,28,1,1,0,0,0
70414,17,4.5,71200,2019,12,28,1,1,0,0,0
70415,34,5.0,105400,2019,12,28,1,1,0,0,0
70418,40,5.0,27200,2019,12,28,1,0,1,0,0
70420,30,6.0,40000,2019,12,28,1,0,0,1,0
70421,1,3.2,60000,2019,12,28,1,0,0,0,1
70422,9,5.0,162200,2019,12,28,1,0,0,0,1
70430,1,3.0,55000,2019,12,30,1,1,0,0,0
70431,25,3.5,70600,2019,12,30,1,1,0,0,0
70432,15,4.0,87800,2019,12,30,1,1,0,0,0
70433,36,4.5,109400,2019,12,30,1,1,0,0,0
70434,48,5.0,132500,2019,12,30,1,1,0,0,0
70436,34,5.0,38200,2019,12,30,1,0,1,0,0
70437,22,6.5,23000,2019,12,30,1,0,1,0,0
70439,7,5.0,22000,2019,12,30,1,0,0,1,0
70440,35,6.0,40000,2019,12,30,1,0,0,1,0
70442,9,5.0,194400,2019,12,30,1,0,0,0,1
70447,27,3.0,40200,2019,12,31,1,1,0,0,0
70448,56,3.5,69800,2019,12,31,1,1,0,0,0
70449,41,4.0,85500,2019,12,31,1,1,0,0,0
70450,44,4.5,112100,2019,12,31,1,1,0,0,0
70451,59,5.0,133400,2019,12,31,1,1,0,0,0
70452,1,10.0,48000,2019,12,31,1,1,0,0,0
70455,36,5.0,30300,2019,12,31,1,0,1,0,0
70457,9,5.0,17000,2019,12,31,1,0,0,1,0
70458,31,6.0,38000,2019,12,31,1,0,0,1,0
70461,8,5.0,175000,2019,12,31,1,0,0,0,1
70467,69,3.5,52900,2020,1,2,1,1,0,0,0
70468,47,4.0,68600,2020,1,2,1,1,0,0,0
70469,46,4.5,72500,2020,1,2,1,1,0,0,0
70470,81,5.0,114200,2020,1,2,1,1,0,0,0
70472,24,5.0,20000,2020,1,2,1,0,1,0,0
70473,3,5.0,21000,2020,1,2,1,0,0,1,0
70476,4,5.0,158800,2020,1,2,1,0,0,0,1
70484,81,3.5,55700,2020,1,3,1,1,0,0,0
70485,47,4.5,75600,2020,1,3,1,1,0,0,0
70486,22,5.0,135700,2020,1,3,1,1,0,0,0
70489,2,5.0,220000,2020,1,3,1,0,0,0,1
70493,21,3.0,59800,2020,1,4,1,1,0,0,0
70494,51,3.5,75100,2020,1,4,1,1,0,0,0
70495,14,4.0,100400,2020,1,4,1,1,0,0,0
70496,39,4.5,111400,2020,1,4,1,1,0,0,0
70497,30,5.0,150700,2020,1,4,1,1,0,0,0
70501,37,5.0,46600,2020,1,4,1,0,1,0,0
70503,27,5.0,29500,2020,1,4,1,0,0,1,0
70504,25,6.0,47200,2020,1,4,1,0,0,1,0
70508,1,2.7,60000,2020,1,4,1,0,0,0,1
70509,4,5.0,210000,2020,1,4,1,0,0,0,1
70514,29,3.5,71700,2020,1,6,1,1,0,0,0
70515,17,4.5,100000,2020,1,6,1,1,0,0,0
70516,10,5.0,125000,2020,1,6,1,1,0,0,0
70527,30,6.0,44300,2020,1,6,1,0,0,1,0
70534,61,3.0,41600,2020,1,7,1,1,0,0,0
70535,86,3.5,64800,2020,1,7,1,1,0,0,0
70536,28,4.0,85600,2020,1,7,1,1,0,0,0
70537,38,4.5,99300,2020,1,7,1,1,0,0,0
70538,74,5.0,117200,2020,1,7,1,1,0,0,0
70539,1,7.0,30000,2020,1,7,1,1,0,0,0
70545,72,5.0,34200,2020,1,7,1,0,1,0,0
70548,7,5.0,23000,2020,1,7,1,0,0,1,0
70549,10,6.0,42000,2020,1,7,1,0,0,1,0
70550,1,7.0,12000,2020,1,7,1,0,0,1,0
70553,30,3.0,37900,2020,1,8,1,1,0,0,0
70554,55,3.5,60200,2020,1,8,1,1,0,0,0
70555,15,4.0,91100,2020,1,8,1,1,0,0,0
70556,41,4.5,94800,2020,1,8,1,1,0,0,0
70557,33,5.0,118800,2020,1,8,1,1,0,0,0
70560,44,5.0,30700,2020,1,8,1,0,1,0,0
70563,8,5.0,23000,2020,1,8,1,0,0,1,0
70564,15,6.0,45000,2020,1,8,1,0,0,1,0
70568,1,6.0,110000,2020,1,8,1,0,0,0,1
70574,45,3.5,57000,2020,1,9,1,1,0,0,0
70575,31,4.5,76300,2020,1,9,1,1,0,0,0
70576,41,5.0,115400,2020,1,9,1,1,0,0,0
70581,15,5.0,20000,2020,1,9,1,0,1,0,0
70583,30,6.0,38000,2020,1,9,1,0,0,1,0
70593,39,3.5,48900,2020,1,10,1,1,0,0,0
70594,17,4.5,90800,2020,1,10,1,1,0,0,0
70595,26,5.0,117000,2020,1,10,1,1,0,0,0
70597,25,5.0,25000,2020,1,10,1,0,1,0,0
70598,35,6.0,62000,2020,1,10,1,0,1,0,0
70599,35,6.0,46600,2020,1,10,1,0,0,1,0
70601,41,3.5,78200,2020,1,11,1,1,0,0,0
70602,5,4.0,110000,2020,1,11,1,1,0,0,0
70603,3,5.0,160000,2020,1,11,1,1,0,0,0
70604,15,5.0,58000,2020,1,11,1,0,1,0,0
70605,35,6.0,68000,2020,1,11,1,0,1,0,0
70606,32,6.0,48000,2020,1,11,1,0,0,1,0
70610,24,3.0,57000,2020,1,13,1,1,0,0,0
70611,31,3.5,88600,2020,1,13,1,1,0,0,0
70612,17,4.0,120000,2020,1,13,1,1,0,0,0
70613,17,4.5,132600,2020,1,13,1,1,0,0,0
70614,34,5.0,165300,2020,1,13,1,1,0,0,0
70616,22,5.0,62000,2020,1,13,1,0,1,0,0
70617,3,5.5,25000,2020,1,13,1,0,1,0,0
70618,50,6.0,66000,2020,1,13,1,0,1,0,0
70619,1,5.0,17000,2020,1,13,1,0,0,1,0
70620,25,6.0,58600,2020,1,13,1,0,0,1,0
70623,3,5.0,250000,2020,1,13,1,0,0,0,1
70630,1,2.0,15000,2020,1,14,1,1,0,0,0
70631,18,3.4,45000,2020,1,14,1,1,0,0,0
70632,41,3.5,87800,2020,1,14,1,1,0,0,0
70633,19,4.0,116300,2020,1,14,1,1,0,0,0
70634,40,4.5,131500,2020,1,14,1,1,0,0,0
70635,48,5.0,148500,2020,1,14,1,1,0,0,0
70640,12,5.0,26700,2020,1,14,1,0,1,0,0
70642,30,5.0,22000,2020,1,14,1,0,0,1,0
70643,25,6.0,60000,2020,1,14,1,0,0,1,0
70645,1,3.0,85000,2020,1,14,1,0,0,0,1
70646,6,5.0,240000,2020,1,14,1,0,0,0,1
70650,11,3.4,45000,2020,1,15,1,1,0,0,0
70651,52,3.5,78000,2020,1,15,1,1,0,0,0
70652,26,4.0,95500,2020,1,15,1,1,0,0,0
70653,57,4.5,115800,2020,1,15,1,1,0,0,0
70654,53,5.0,153900,2020,1,15,1,1,0,0,0
70655,13,5.0,42000,2020,1,15,1,0,1,0,0
70656,8,5.1,22000,2020,1,15,1,0,1,0,0
70657,36,6.0,44500,2020,1,15,1,0,0,1,0
70661,9,5.0,243100,2020,1,15,1,0,0,0,1
70667,1,2.0,40000,2020,1,16,1,1,0,0,0
70668,6,3.0,57000,2020,1,16,1,1,0,0,0
70669,27,3.4,45000,2020,1,16,1,1,0,0,0
70670,50,3.5,74400,2020,1,16,1,1,0,0,0
70671,13,4.0,112700,2020,1,16,1,1,0,0,0
70672,45,4.5,121700,2020,1,16,1,1,0,0,0
70673,51,5.0,148100,2020,1,16,1,1,0,0,0
70677,19,4.9,23000,2020,1,16,1,0,1,0,0
70678,1,5.0,37000,2020,1,16,1,0,1,0,0
70679,25,6.0,43000,2020,1,16,1,0,0,1,0
70683,1,4.5,65000,2020,1,16,1,0,0,0,1
70684,5,5.0,270000,2020,1,16,1,0,0,0,1
70690,24,3.0,37000,2020,1,17,1,1,0,0,0
70691,95,3.5,67000,2020,1,17,1,1,0,0,0
70692,45,4.0,92700,2020,1,17,1,1,0,0,0
70693,53,4.5,111600,2020,1,17,1,1,0,0,0
70694,55,5.0,145200,2020,1,17,1,1,0,0,0
70696,55,5.0,35700,2020,1,17,1,0,1,0,0
70697,10,6.0,65000,2020,1,17,1,0,1,0,0
70698,25,6.0,45000,2020,1,17,1,0,0,1,0
70702,13,5.0,240000,2020,1,17,1,0,0,0,1
70707,23,3.0,35000,2020,1,18,1,1,0,0,0
70708,73,3.5,60000,2020,1,18,1,1,0,0,0
70709,7,4.0,87900,2020,1,18,1,1,0,0,0
70710,14,4.5,97100,2020,1,18,1,1,0,0,0
70711,49,5.0,132000,2020,1,18,1,1,0,0,0
70714,41,5.0,33200,2020,1,18,1,0,1,0,0
70715,10,6.0,63000,2020,1,18,1,0,1,0,0
70716,2,5.0,25000,2020,1,18,1,0,0,1,0
70717,25,6.0,42000,2020,1,18,1,0,0,1,0
70720,17,5.0,226200,2020,1,18,1,0,0,0,1
70721,1,6.0,280000,2020,1,18,1,0,0,0,1
70727,31,3.0,35000,2020,1,20,1,1,0,0,0
70728,46,3.5,66100,2020,1,20,1,1,0,0,0
70729,14,4.0,90700,2020,1,20,1,1,0,0,0
70730,18,4.5,104300,2020,1,20,1,1,0,0,0
70731,55,5.0,137400,2020,1,20,1,1,0,0,0
70732,3,4.5,13000,2020,1,20,1,0,1,0,0
70733,27,5.0,39300,2020,1,20,1,0,1,0,0
70734,10,6.0,66000,2020,1,20,1,0,1,0,0
70735,7,6.0,48000,2020,1,20,1,0,0,1,0
70740,3,4.5,210000,2020,1,20,1,0,0,0,1
70741,7,5.0,237100,2020,1,20,1,0,0,0,1
70746,7,3.0,40000,2020,1,21,1,1,0,0,0
70747,20,3.4,36000,2020,1,21,1,1,0,0,0
70748,48,3.5,72300,2020,1,21,1,1,0,0,0
70749,11,4.0,100500,2020,1,21,1,1,0,0,0
70750,22,4.5,124500,2020,1,21,1,1,0,0,0
70751,26,5.0,144600,2020,1,21,1,1,0,0,0
70753,27,5.0,27200,2020,1,21,1,0,1,0,0
70754,25,6.0,37000,2020,1,21,1,0,0,1,0
70757,15,5.0,240000,2020,1,21,1,0,0,0,1
70763,11,3.0,36800,2020,1,22,1,1,0,0,0
70764,12,3.4,34000,2020,1,22,1,1,0,0,0
70765,49,3.5,73200,2020,1,22,1,1,0,0,0
70766,12,4.0,102500,2020,1,22,1,1,0,0,0
70767,23,4.5,127400,2020,1,22,1,1,0,0,0
70768,36,5.0,148400,2020,1,22,1,1,0,0,0
70771,27,5.0,26900,2020,1,22,1,0,1,0,0
70772,17,6.0,48000,2020,1,22,1,0,0,1,0
70777,33,5.0,196200,2020,1,22,1,0,0,0,1
70783,13,3.0,36900,2020,1,23,1,1,0,0,0
70784,73,3.5,57000,2020,1,23,1,1,0,0,0
70785,20,4.0,98000,2020,1,23,1,1,0,0,0
70786,43,4.5,126500,2020,1,23,1,1,0,0,0
70787,53,5.0,147500,2020,1,23,1,1,0,0,0
70790,45,5.0,25800,2020,1,23,1,0,1,0,0
70792,20,6.0,45000,2020,1,23,1,0,0,1,0
70795,25,5.0,181200,2020,1,23,1,0,0,0,1
70796,1,10.0,40000,2020,1,23,1,0,0,0,1
70802,10,3.0,31500,2020,1,24,1,1,0,0,0
70803,47,3.5,39100,2020,1,24,1,1,0,0,0
70804,14,4.0,75000,2020,1,24,1,1,0,0,0
70805,20,4.5,89000,2020,1,24,1,1,0,0,0
70806,38,5.0,126800,2020,1,24,1,1,0,0,0
70807,25,5.0,24800,2020,1,24,1,0,1,0,0
70808,21,6.0,33000,2020,1,24,1,0,0,1,0
70811,18,5.0,144400,2020,1,24,1,0,0,0,1
70818,14,3.0,71100,2020,2,1,1,1,0,0,0
70819,7,3.5,99300,2020,2,1,1,1,0,0,0
70820,3,4.0,130000,2020,2,1,1,1,0,0,0
70821,6,4.5,150000,2020,2,1,1,1,0,0,0
70822,3,5.0,173300,2020,2,1,1,1,0,0,0
70825,3,5.0,65000,2020,2,1,1,0,1,0,0
70826,1,6.0,88000,2020,2,1,1,0,1,0,0
70834,2,3.5,100000,2020,2,3,1,1,0,0,0
70835,12,4.0,120000,2020,2,3,1,1,0,0,0
70836,13,4.5,150000,2020,2,3,1,1,0,0,0
70837,19,5.0,162100,2020,2,3,1,1,0,0,0
70840,38,5.0,153700,2020,2,3,1,0,0,0,1
70848,6,3.0,55000,2020,2,4,1,1,0,0,0
70849,56,3.5,80900,2020,2,4,1,1,0,0,0
70850,31,4.0,105200,2020,2,4,1,1,0,0,0
70851,41,4.5,126600,2020,2,4,1,1,0,0,0
70852,49,5.0,146500,2020,2,4,1,1,0,0,0
70856,1,5.0,55000,2020,2,4,1,0,1,0,0
70857,14,6.0,55000,2020,2,4,1,0,0,1,0
70858,21,5.0,155000,2020,2,4,1,0,0,0,1
70865,79,3.5,63900,2020,2,5,1,1,0,0,0
70866,8,4.0,95000,2020,2,5,1,1,0,0,0
70867,41,4.5,108500,2020,2,5,1,1,0,0,0
70868,43,5.0,141300,2020,2,5,1,1,0,0,0
70873,7,5.0,48000,2020,2,5,1,0,1,0,0
70874,41,6.0,45600,2020,2,5,1,0,0,1,0
70877,8,5.0,165800,2020,2,5,1,0,0,0,1
70884,30,3.0,40000,2020,2,6,1,1,0,0,0
70885,81,3.5,54600,2020,2,6,1,1,0,0,0
70886,15,4.0,81000,2020,2,6,1,1,0,0,0
70887,28,4.5,90900,2020,2,6,1,1,0,0,0
70888,49,5.0,112700,2020,2,6,1,1,0,0,0
70889,11,5.0,47000,2020,2,6,1,0,1,0,0
70891,16,6.0,42300,2020,2,6,1,0,0,1,0
70897,15,5.0,145700,2020,2,6,1,0,0,0,1
70904,20,3.0,36000,2020,2,7,1,1,0,0,0
70905,92,3.5,51100,2020,2,7,1,1,0,0,0
70906,31,4.0,79500,2020,2,7,1,1,0,0,0
70907,66,4.5,91800,2020,2,7,1,1,0,0,0
70908,48,5.0,112500,2020,2,7,1,1,0,0,0
70911,16,5.0,42000,2020,2,7,1,0,1,0,0
70913,27,6.0,42200,2020,2,7,1,0,0,1,0
70918,7,5.0,135000,2020,2,7,1,0,0,0,1
70923,22,3.0,33000,2020,2,8,1,1,0,0,0
70924,80,3.5,53000,2020,2,8,1,1,0,0,0
70925,17,4.0,73000,2020,2,8,1,1,0,0,0
70926,33,4.5,87600,2020,2,8,1,1,0,0,0
70927,26,5.0,112700,2020,2,8,1,1,0,0,0
70930,18,5.0,50000,2020,2,8,1,0,1,0,0
70931,25,6.0,58000,2020,2,8,1,0,1,0,0
70935,10,5.0,135000,2020,2,8,1,0,0,0,1
70939,24,3.0,39000,2020,2,10,1,1,0,0,0
70940,70,3.5,57700,2020,2,10,1,1,0,0,0
70941,17,4.0,80000,2020,2,10,1,1,0,0,0
70942,19,4.5,98400,2020,2,10,1,1,0,0,0
70943,48,5.0,114000,2020,2,10,1,1,0,0,0
70945,14,5.0,47000,2020,2,10,1,0,1,0,0
70946,31,6.0,62000,2020,2,10,1,0,1,0,0
70947,11,6.0,44500,2020,2,10,1,0,0,1,0
70950,7,5.0,150000,2020,2,10,1,0,0,0,1
70956,29,3.5,64900,2020,2,11,1,1,0,0,0
70957,19,4.0,82000,2020,2,11,1,1,0,0,0
70958,20,4.5,97000,2020,2,11,1,1,0,0,0
70959,33,5.0,115200,2020,2,11,1,1,0,0,0
70960,1,5.0,40000,2020,2,11,1,0,1,0,0
70961,20,6.0,70000,2020,2,11,1,0,1,0,0
70962,22,6.0,47100,2020,2,11,1,0,0,1,0
70964,24,5.0,150000,2020,2,11,1,0,0,0,1
70966,22,3.5,75000,2020,2,12,1,1,0,0,0
70967,3,4.5,90000,2020,2,12,1,1,0,0,0
70968,18,5.0,111900,2020,2,12,1,1,0,0,0
70969,22,6.0,48000,2020,2,12,1,0,0,1,0
70975,1,3.0,40000,2020,2,13,1,1,0,0,0
70976,43,3.5,76900,2020,2,13,1,1,0,0,0
70977,12,4.0,90000,2020,2,13,1,1,0,0,0
70978,29,4.5,103300,2020,2,13,1,1,0,0,0
70979,40,5.0,125900,2020,2,13,1,1,0,0,0
70980,4,5.0,51500,2020,2,13,1,0,1,0,0
70981,12,6.0,53000,2020,2,13,1,0,0,1,0
70983,1,5.0,160000,2020,2,13,1,0,0,0,1
70987,25,3.5,80000,2020,2,14,1,1,0,0,0
70988,7,4.0,93600,2020,2,14,1,1,0,0,0
70989,27,4.5,107000,2020,2,14,1,1,0,0,0
70990,19,5.0,135100,2020,2,14,1,1,0,0,0
70992,11,6.0,56000,2020,2,14,1,0,0,1,0
70995,4,5.0,180000,2020,2,14,1,0,0,0,1
70997,38,3.5,85000,2020,2,15,1,1,0,0,0
70998,11,4.0,115000,2020,2,15,1,1,0,0,0
70999,17,4.5,142900,2020,2,15,1,1,0,0,0
71000,7,5.0,160000,2020,2,15,1,1,0,0,0
71001,24,5.0,58000,2020,2,15,1,0,1,0,0
71002,15,6.0,58000,2020,2,15,1,0,0,1,0
71004,25,5.0,175000,2020,2,15,1,0,0,0,1
71010,37,3.5,85100,2020,2,17,1,1,0,0,0
71011,6,4.0,120000,2020,2,17,1,1,0,0,0
71012,17,4.5,128800,2020,2,17,1,1,0,0,0
71013,31,5.0,151700,2020,2,17,1,1,0,0,0
71014,1,5.0,30000,2020,2,17,1,0,0,1,0
71015,20,6.0,57000,2020,2,17,1,0,0,1,0
71018,1,5.0,180000,2020,2,17,1,0,0,0,1
71024,10,3.0,55000,2020,2,18,1,1,0,0,0
71025,43,3.5,83700,2020,2,18,1,1,0,0,0
71026,10,4.0,98000,2020,2,18,1,1,0,0,0
71027,14,4.5,127700,2020,2,18,1,1,0,0,0
71028,37,5.0,142600,2020,2,18,1,1,0,0,0
71029,19,5.0,51200,2020,2,18,1,0,1,0,0
71030,33,6.0,45900,2020,2,18,1,0,0,1,0
71038,10,3.0,55000,2020,2,19,1,1,0,0,0
71039,50,3.5,70600,2020,2,19,1,1,0,0,0
71040,9,4.0,105000,2020,2,19,1,1,0,0,0
71041,20,4.5,108900,2020,2,19,1,1,0,0,0
71042,24,5.0,116000,2020,2,19,1,1,0,0,0
71044,25,6.0,48400,2020,2,19,1,0,0,1,0
71049,6,4.0,160000,2020,2,19,1,0,0,0,1
71050,7,5.0,169300,2020,2,19,1,0,0,0,1
71056,69,3.5,69400,2020,2,20,1,1,0,0,0
71057,6,4.5,112700,2020,2,20,1,1,0,0,0
71058,35,5.0,118200,2020,2,20,1,1,0,0,0
71061,23,6.0,50400,2020,2,20,1,0,0,1,0
71064,59,3.5,71600,2020,2,21,1,1,0,0,0
71065,21,4.0,108000,2020,2,21,1,1,0,0,0
71066,23,4.5,126300,2020,2,21,1,1,0,0,0
71067,23,5.0,151500,2020,2,21,1,1,0,0,0
71070,19,6.0,77000,2020,2,21,1,0,1,0,0
71071,21,6.0,61900,2020,2,21,1,0,0,1,0
71074,47,3.5,96600,2020,2,22,1,1,0,0,0
71075,5,4.5,125000,2020,2,22,1,1,0,0,0
71076,11,5.0,150000,2020,2,22,1,1,0,0,0
71081,2,3.0,60000,2020,2,24,1,1,0,0,0
71082,54,3.5,96100,2020,2,24,1,1,0,0,0
71083,17,4.0,120000,2020,2,24,1,1,0,0,0
71084,21,4.5,140500,2020,2,24,1,1,0,0,0
71085,23,5.0,157800,2020,2,24,1,1,0,0,0
71087,1,5.0,60000,2020,2,24,1,0,1,0,0
71088,21,6.0,64200,2020,2,24,1,0,0,1,0
71093,1,4.5,180000,2020,2,24,1,0,0,0,1
71094,21,5.0,178100,2020,2,24,1,0,0,0,1
71098,16,3.0,45000,2020,2,25,1,1,0,0,0
71099,48,3.5,76500,2020,2,25,1,1,0,0,0
71100,13,4.0,95000,2020,2,25,1,1,0,0,0
71101,31,4.5,117700,2020,2,25,1,1,0,0,0
71102,49,5.0,135100,2020,2,25,1,1,0,0,0
71103,3,5.0,46000,2020,2,25,1,0,1,0,0
71104,8,10.0,45000,2020,2,25,1,0,1,0,0
71105,25,6.0,53000,2020,2,25,1,0,0,1,0
71112,32,5.0,147000,2020,2,25,1,0,0,0,1
71117,65,3.5,59100,2020,2,26,1,1,0,0,0
71118,25,4.5,112700,2020,2,26,1,1,0,0,0
71119,31,5.0,119700,2020,2,26,1,1,0,0,0
71120,10,5.0,50000,2020,2,26,1,0,1,0,0
71121,36,6.0,51700,2020,2,26,1,0,0,1,0
71125,16,5.0,146000,2020,2,26,1,0,0,0,1
71127,1,3.0,50000,2020,2,27,1,1,0,0,0
71128,76,3.5,58900,2020,2,27,1,1,0,0,0
71129,11,4.0,102000,2020,2,27,1,1,0,0,0
71130,15,4.5,117300,2020,2,27,1,1,0,0,0
71131,34,5.0,132700,2020,2,27,1,1,0,0,0
71132,6,5.0,45000,2020,2,27,1,0,1,0,0
71133,24,6.0,53800,2020,2,27,1,0,0,1,0
71137,63,3.5,59000,2020,2,28,1,1,0,0,0
71138,15,4.0,95000,2020,2,28,1,1,0,0,0
71139,35,4.5,108900,2020,2,28,1,1,0,0,0
71140,37,5.0,129800,2020,2,28,1,1,0,0,0
