amount,weight,avg_price,yyyy,mm,dd,origin_방어진,origin_속초,origin_제주도,origin_죽변,standard_20미,standard_2단,standard_대,standard_중
44963,77,13.0,4900,2018,5,15,0,1,0,0,0,0,0,1
44982,8,13.0,130000,2018,5,16,1,0,0,0,0,1,0,0
44985,3,13.0,126700,2018,5,16,1,0,0,0,0,0,0,1
44987,10,13.0,10000,2018,5,16,0,1,0,0,0,0,0,1
44992,2,13.0,70000,2018,5,16,0,0,1,0,0,0,0,1
44999,12,15.0,130000,2018,5,17,1,0,0,0,0,1,0,0
45000,4,15.0,130000,2018,5,17,1,0,0,0,0,0,0,1
45002,31,13.0,6100,2018,5,17,0,1,0,0,0,0,0,1
45012,5,13.0,100000,2018,5,18,1,0,0,0,0,1,0,0
45015,7,13.0,108600,2018,5,18,1,0,0,0,0,0,0,1
45018,22,13.0,4000,2018,5,18,0,1,0,0,0,0,0,1
45022,130,1.0,7900,2018,5,18,0,0,1,0,0,0,0,1
45023,1,5.0,30000,2018,5,18,0,0,1,0,0,0,0,1
45024,15,13.0,73000,2018,5,18,0,0,1,0,0,0,0,1
45029,21,1.0,10000,2018,5,19,1,0,0,0,0,1,0,0
45030,6,13.0,80000,2018,5,19,1,0,0,0,0,1,0,0
45031,11,15.0,110000,2018,5,19,1,0,0,0,0,1,0,0
45032,6,13.0,55000,2018,5,19,1,0,0,0,0,0,0,1
45033,7,15.0,110000,2018,5,19,1,0,0,0,0,0,0,1
45034,13,13.0,4000,2018,5,19,0,1,0,0,0,0,0,1
45040,9,15.0,10000,2018,5,21,0,1,0,0,0,0,0,1
45048,4,13.0,10000,2018,5,22,0,1,0,0,0,0,0,1
45051,34,13.0,4000,2018,5,23,0,1,0,0,1,0,0,0
45052,17,13.0,10000,2018,5,23,0,1,0,0,0,0,0,1
45055,14,13.0,10000,2018,5,23,0,0,0,1,0,0,0,1
45062,59,13.0,4000,2018,5,24,0,1,0,0,1,0,0,0
45063,10,13.0,10000,2018,5,24,0,1,0,0,0,0,0,1
45071,5,13.0,150000,2018,5,25,1,0,0,0,0,1,0,0
45072,1,13.0,40000,2018,5,25,1,0,0,0,0,0,0,1
45073,10,2.0,10000,2018,5,25,0,1,0,0,0,0,0,1
45074,27,3.0,4000,2018,5,25,0,1,0,0,0,0,0,1
45084,6,15.0,82200,2018,5,26,1,0,0,0,0,1,0,0
45088,1,10.0,30000,2018,5,26,1,0,0,0,0,0,0,1
45089,30,20.0,147000,2018,5,26,1,0,0,0,0,0,0,1
45090,30,5.0,4000,2018,5,26,0,1,0,0,0,0,0,1
45102,6,20.0,120000,2018,5,28,1,0,0,0,0,1,0,0
45103,47,20.0,103400,2018,5,28,1,0,0,0,0,0,0,1
45113,14,20.0,97900,2018,5,29,1,0,0,0,0,1,0,0
45115,15,20.0,100000,2018,5,29,1,0,0,0,0,0,0,1
45116,30,5.0,4000,2018,5,29,0,1,0,0,0,0,0,1
45117,6,8.0,10000,2018,5,29,0,1,0,0,0,0,0,1
45118,27,20.0,4000,2018,5,29,0,1,0,0,0,0,0,1
45124,15,20.0,100000,2018,5,30,1,0,0,0,0,0,0,1
45128,30,13.0,5500,2018,5,30,0,1,0,0,1,0,0,0
45129,10,13.0,10000,2018,5,30,0,1,0,0,0,0,0,1
45144,7,20.0,100000,2018,5,31,1,0,0,0,0,1,0,0
45145,2,13.0,5000,2018,5,31,0,1,0,0,0,0,0,1
45159,31,20.0,76800,2018,6,1,1,0,0,0,0,0,0,1
45162,9,13.0,5000,2018,6,1,0,1,0,0,1,0,0,0
45163,10,13.0,10000,2018,6,1,0,1,0,0,0,0,0,1
45167,15,13.0,5000,2018,6,2,0,1,0,0,1,0,0,0
45168,7,13.0,10000,2018,6,2,0,1,0,0,0,0,0,1
45177,34,13.0,5400,2018,6,4,0,1,0,0,0,0,0,1
45178,15,20.0,15000,2018,6,4,0,1,0,0,0,0,0,1
45179,5,13.0,5000,2018,6,4,0,0,0,1,0,0,0,1
45185,5,20.0,130000,2018,6,5,1,0,0,0,0,1,0,0
45186,6,20.0,100000,2018,6,5,1,0,0,0,0,0,0,1
45189,111,13.0,4900,2018,6,5,0,1,0,0,0,0,0,1
45190,6,20.0,15000,2018,6,5,0,1,0,0,0,0,0,1
45197,14,1.0,5000,2018,6,6,1,0,0,0,0,0,0,1
45198,26,13.0,6100,2018,6,6,0,1,0,0,0,0,0,1
45203,37,13.0,7100,2018,6,7,0,1,0,0,0,0,0,1
45206,6,10.0,46000,2018,6,7,0,0,1,0,0,0,0,1
45211,9,13.0,10000,2018,6,8,0,1,0,0,0,0,0,1
45220,9,20.0,150000,2018,6,9,1,0,0,0,0,1,0,0
45221,12,20.0,150000,2018,6,9,1,0,0,0,0,0,0,1
45229,23,20.0,141700,2018,6,11,1,0,0,0,0,1,0,0
45231,37,20.0,129500,2018,6,11,1,0,0,0,0,0,0,1
45235,11,13.0,10000,2018,6,11,0,1,0,0,0,0,0,1
45237,1,13.0,13000,2018,6,11,0,0,0,1,0,0,0,1
45242,52,13.0,5400,2018,6,12,0,1,0,0,0,0,0,1
45244,10,1.0,5800,2018,6,12,0,0,1,0,0,0,0,1
45245,1,10.0,110000,2018,6,12,0,0,1,0,0,0,0,1
45254,6,10.0,10000,2018,6,13,0,1,0,0,0,0,0,1
45255,26,13.0,4000,2018,6,13,0,1,0,0,0,0,0,1
45258,1,13.0,10000,2018,6,13,0,0,0,1,0,0,0,1
45264,8,20.0,150000,2018,6,14,1,0,0,0,0,0,0,1
45266,11,13.0,10000,2018,6,14,0,1,0,0,0,0,0,1
45272,17,13.0,4000,2018,6,15,0,1,0,0,1,0,0,0
45273,11,13.0,10000,2018,6,15,0,1,0,0,0,0,0,1
45275,73,1.0,9300,2018,6,15,0,0,1,0,0,0,0,1
45282,12,20.0,112500,2018,6,16,1,0,0,0,0,0,0,1
45283,2,5.0,15500,2018,6,16,0,1,0,0,0,0,0,1
45285,26,13.0,4000,2018,6,18,0,1,0,0,1,0,0,0
45286,14,13.0,10000,2018,6,18,0,1,0,0,0,0,0,1
45290,14,13.0,4000,2018,6,19,0,1,0,0,1,0,0,0
45291,16,3.0,10000,2018,6,19,0,1,0,0,0,0,0,1
45292,22,13.0,4000,2018,6,19,0,1,0,0,0,0,0,1
45298,8,20.0,10000,2018,6,20,0,1,0,0,0,0,0,1
45302,5,20.0,170000,2018,6,21,1,0,0,0,0,1,0,0
45303,18,20.0,149400,2018,6,21,1,0,0,0,0,0,0,1
45304,50,13.0,4000,2018,6,21,0,1,0,0,0,0,0,1
45310,2,13.0,150000,2018,6,22,1,0,0,0,0,0,0,1
45311,3,20.0,140000,2018,6,22,1,0,0,0,0,0,0,1
45314,26,13.0,5600,2018,6,22,0,1,0,0,0,0,0,1
45318,14,20.0,185700,2018,6,23,1,0,0,0,0,1,0,0
45320,6,20.0,148300,2018,6,23,1,0,0,0,0,0,0,1
45321,42,13.0,7900,2018,6,23,0,1,0,0,0,0,0,1
45326,6,13.0,153300,2018,6,25,1,0,0,0,0,0,0,1
45327,3,20.0,136700,2018,6,25,1,0,0,0,0,0,0,1
45328,11,23.0,150000,2018,6,25,1,0,0,0,0,0,0,1
45329,21,13.0,4000,2018,6,25,0,1,0,0,1,0,0,0
45330,12,13.0,10000,2018,6,25,0,1,0,0,0,0,0,1
45332,5,20.0,148000,2018,6,26,1,0,0,0,0,1,0,0
45335,3,13.0,150000,2018,6,26,1,0,0,0,0,0,0,1
45336,22,20.0,121400,2018,6,26,1,0,0,0,0,0,0,1
45339,13,13.0,5000,2018,6,26,0,1,0,0,1,0,0,0
45340,68,13.0,5700,2018,6,26,0,1,0,0,0,0,0,1
45341,2,13.0,100000,2018,6,26,0,0,1,0,0,0,0,1
45349,12,20.0,150000,2018,6,27,1,0,0,0,0,1,0,0
45352,22,20.0,145500,2018,6,27,1,0,0,0,0,0,0,1
45355,24,13.0,7000,2018,6,27,0,1,0,0,0,0,0,1
45364,11,20.0,146400,2018,6,28,1,0,0,0,0,0,0,1
45367,22,13.0,7700,2018,6,28,0,1,0,0,0,0,0,1
45374,29,13.0,6600,2018,6,29,0,1,0,0,0,0,0,1
45383,4,20.0,120000,2018,7,2,1,0,0,0,0,1,0,0
45384,5,20.0,126000,2018,7,2,1,0,0,0,0,0,0,1
45388,83,10.0,5800,2018,7,2,0,1,0,0,0,0,0,1
45389,6,12.0,10000,2018,7,2,0,1,0,0,0,0,0,1
45390,3,20.0,20000,2018,7,2,0,1,0,0,0,0,0,1
45401,10,20.0,125000,2018,7,3,1,0,0,0,0,0,0,1
45404,50,12.0,6000,2018,7,3,0,1,0,0,0,0,0,1
45405,11,13.0,10000,2018,7,3,0,1,0,0,0,0,0,1
45406,4,20.0,30000,2018,7,3,0,1,0,0,0,0,0,1
45416,6,10.0,9200,2018,7,4,0,1,0,0,0,0,0,1
45421,51,13.0,6300,2018,7,6,0,1,0,0,0,0,0,1
45426,11,10.0,10000,2018,7,9,0,1,0,0,0,0,0,1
45435,54,13.0,7100,2018,7,10,0,1,0,0,0,0,0,1
45436,6,20.0,20000,2018,7,10,0,1,0,0,0,0,0,1
45442,5,20.0,160000,2018,7,11,1,0,0,0,0,1,0,0
45444,6,20.0,146700,2018,7,11,1,0,0,0,0,0,0,1
45445,58,13.0,4800,2018,7,11,0,1,0,0,0,0,0,1
45446,7,20.0,20000,2018,7,11,0,1,0,0,0,0,0,1
45459,43,10.0,4600,2018,7,12,0,1,0,0,0,0,0,1
45468,20,20.0,98000,2018,7,13,1,0,0,0,0,0,0,1
45474,8,20.0,150000,2018,7,14,1,0,0,0,0,1,0,0
45476,13,20.0,138500,2018,7,14,1,0,0,0,0,0,0,1
45479,5,3.0,10000,2018,7,14,0,1,0,0,0,0,0,1
45480,22,13.0,4000,2018,7,14,0,1,0,0,0,0,0,1
45496,14,20.0,100000,2018,7,16,1,0,0,0,0,0,0,1
45498,46,10.0,5000,2018,7,16,0,1,0,0,1,0,0,0
45499,10,13.0,10000,2018,7,16,0,1,0,0,0,0,0,1
45502,10,20.0,100000,2018,7,17,1,0,0,0,0,0,0,1
45503,50,10.0,4000,2018,7,17,0,1,0,0,0,0,0,1
45504,10,12.0,10000,2018,7,17,0,1,0,0,0,0,0,1
45505,45,13.0,4000,2018,7,17,0,1,0,0,0,0,0,1
45510,2,20.0,150000,2018,7,18,1,0,0,0,0,0,0,1
45513,13,5.0,10000,2018,7,18,0,1,0,0,0,0,0,1
45515,1,5.0,25000,2018,7,18,0,0,1,0,0,0,0,1
45522,1,10.0,150000,2018,7,19,1,0,0,0,0,1,0,0
45524,6,2.0,3000,2018,7,19,0,1,0,0,0,0,0,1
45525,33,10.0,6400,2018,7,19,0,1,0,0,0,0,0,1
45535,6,20.0,100000,2018,7,20,1,0,0,0,0,0,0,1
45536,11,5.0,10000,2018,7,20,0,1,0,0,0,0,0,1
45544,5,20.0,130000,2018,7,21,1,0,0,0,0,1,0,0
45545,4,13.0,150000,2018,7,21,1,0,0,0,0,0,0,1
45546,10,13.0,10000,2018,7,21,0,1,0,0,0,0,0,1
45563,5,13.0,100000,2018,7,23,1,0,0,0,0,1,0,0
45564,2,20.0,100000,2018,7,23,1,0,0,0,0,1,0,0
45566,3,13.0,80000,2018,7,23,1,0,0,0,0,0,0,1
45567,10,20.0,84000,2018,7,23,1,0,0,0,0,0,0,1
45568,15,10.0,10000,2018,7,23,0,1,0,0,0,0,0,1
45580,5,20.0,80000,2018,7,24,1,0,0,0,0,1,0,0
45581,3,13.0,100000,2018,7,24,1,0,0,0,0,0,0,1
45582,2,20.0,60000,2018,7,24,1,0,0,0,0,0,0,1
45585,4,14.0,70000,2018,7,24,0,0,1,0,0,0,0,1
45596,15,10.0,10000,2018,7,25,0,1,0,0,0,0,0,1
45597,1,5.0,50000,2018,7,25,0,0,1,0,0,0,0,1
45603,5,20.0,100000,2018,7,26,1,0,0,0,0,1,0,0
45606,2,20.0,100000,2018,7,26,1,0,0,0,0,0,0,1
45608,15,10.0,10000,2018,7,26,0,1,0,0,0,0,0,1
45609,8,20.0,95000,2018,7,27,1,0,0,0,0,0,0,1
45611,15,10.0,10000,2018,7,27,0,1,0,0,0,0,0,1
45620,5,20.0,80000,2018,7,30,1,0,0,0,0,1,0,0
45621,26,20.0,80000,2018,7,30,1,0,0,0,0,0,0,1
45623,16,10.0,10000,2018,7,30,0,1,0,0,0,0,0,1
45627,11,23.0,80000,2018,7,31,1,0,0,0,0,0,1,0
45631,17,13.0,10000,2018,8,1,0,1,0,0,0,0,0,1
45635,77,13.0,2800,2018,8,2,0,1,0,0,0,0,0,1
45638,20,13.0,7600,2018,8,3,0,1,0,0,0,0,0,1
45647,10,13.0,10000,2018,8,4,0,1,0,0,0,0,0,1
45655,3,20.0,100000,2018,8,6,1,0,0,0,0,0,0,1
45656,14,10.0,10000,2018,8,6,0,1,0,0,0,0,0,1
45666,16,20.0,123800,2018,8,7,1,0,0,0,0,1,0,0
45673,1,10.0,130000,2018,8,8,1,0,0,0,0,0,0,1
45674,8,20.0,130000,2018,8,8,1,0,0,0,0,0,0,1
45675,19,10.0,10000,2018,8,8,0,1,0,0,0,0,0,1
45682,5,20.0,140000,2018,8,9,1,0,0,0,0,1,0,0
45683,14,20.0,85700,2018,8,9,1,0,0,0,0,0,0,1
45684,15,10.0,10000,2018,8,9,0,1,0,0,0,0,0,1
45693,7,10.0,10000,2018,8,10,0,1,0,0,0,0,0,1
45694,77,13.0,4500,2018,8,10,0,1,0,0,0,0,0,1
45700,6,18.0,80000,2018,8,11,1,0,0,0,0,0,0,1
45701,4,20.0,140000,2018,8,11,1,0,0,0,0,0,0,1
45702,7,10.0,4000,2018,8,11,0,1,0,0,0,0,0,1
45711,4,20.0,150000,2018,8,13,1,0,0,0,0,1,0,0
45712,12,20.0,125000,2018,8,13,1,0,0,0,0,0,0,1
45714,75,10.0,6000,2018,8,13,0,1,0,0,0,0,0,1
45717,12,20.0,120800,2018,8,14,1,0,0,0,0,0,0,1
45719,7,13.0,10000,2018,8,14,0,1,0,0,0,0,0,1
45726,40,13.0,5000,2018,8,15,0,1,0,0,0,0,0,1
45727,5,20.0,20000,2018,8,15,0,1,0,0,0,0,0,1
45729,20,13.0,10000,2018,8,16,0,1,0,0,0,0,0,1
45731,10,13.0,10000,2018,8,17,0,1,0,0,0,0,0,1
45732,2,20.0,20000,2018,8,17,0,1,0,0,0,0,0,1
45738,18,10.0,10000,2018,8,20,0,1,0,0,0,0,0,1
45742,6,15.0,180000,2018,8,21,1,0,0,0,0,0,1,0
45743,15,10.0,10000,2018,8,21,0,1,0,0,0,0,0,1
45744,15,15.0,90000,2018,8,21,0,0,0,1,0,0,0,1
45748,7,15.0,180000,2018,8,22,1,0,0,0,0,0,1,0
45749,2,15.0,170000,2018,8,22,1,0,0,0,0,0,0,1
45767,10,15.0,175000,2018,8,23,1,0,0,0,0,1,0,0
45768,11,15.0,151800,2018,8,23,1,0,0,0,0,0,1,0
45769,11,15.0,113600,2018,8,23,1,0,0,0,0,0,0,1
45770,10,10.0,10000,2018,8,23,0,1,0,0,0,0,0,1
45771,10,15.0,100000,2018,8,23,0,0,0,1,0,0,1,0
45793,10,20.0,195000,2018,8,25,1,0,0,0,0,0,0,1
45808,18,10.0,10000,2018,8,28,0,1,0,0,0,0,0,1
45813,2,20.0,150000,2018,8,29,1,0,0,0,0,0,0,1
45814,9,10.0,7200,2018,8,29,0,1,0,0,0,0,0,1
45815,5,18.0,25000,2018,8,29,0,1,0,0,0,0,0,1
45827,3,20.0,180000,2018,8,30,1,0,0,0,0,1,0,0
45832,14,13.0,4000,2018,8,31,0,1,0,0,1,0,0,0
45834,15,10.0,10000,2018,8,31,0,1,0,0,0,0,0,1
45838,1,13.0,150000,2018,9,1,1,0,0,0,0,0,0,1
45839,4,10.0,10000,2018,9,1,0,1,0,0,0,0,0,1
45848,1,18.0,130000,2018,9,3,1,0,0,0,0,1,0,0
45849,5,20.0,180000,2018,9,3,1,0,0,0,0,1,0,0
45850,2,18.0,100000,2018,9,3,1,0,0,0,0,0,0,1
45851,1,20.0,180000,2018,9,3,1,0,0,0,0,0,0,1
45852,8,10.0,10000,2018,9,3,0,1,0,0,0,0,0,1
45862,16,13.0,10000,2018,9,4,0,1,0,0,0,0,0,1
45875,7,20.0,115700,2018,9,5,1,0,0,0,0,1,0,0
45879,9,5.0,10000,2018,9,5,0,1,0,0,0,0,0,1
45895,6,20.0,136700,2018,9,6,1,0,0,0,0,1,0,0
45897,2,20.0,90000,2018,9,6,1,0,0,0,0,0,0,1
45899,10,10.0,10000,2018,9,6,0,1,0,0,0,0,0,1
45912,10,10.0,10000,2018,9,7,0,1,0,0,0,0,0,1
45922,9,20.0,150000,2018,9,8,1,0,0,0,0,0,0,1
45934,5,20.0,150000,2018,9,10,1,0,0,0,0,0,0,1
45936,19,10.0,10000,2018,9,10,0,1,0,0,0,0,0,1
45947,3,20.0,150000,2018,9,11,1,0,0,0,0,1,0,0
45952,6,10.0,10000,2018,9,12,0,1,0,0,0,0,0,1
45960,24,10.0,10000,2018,9,13,0,1,0,0,0,0,0,1
45965,1,3.7,35000,2018,9,13,0,0,1,0,0,0,0,1
45971,16,13.0,10000,2018,9,14,0,1,0,0,0,0,0,1
45972,3,20.0,20000,2018,9,14,0,1,0,0,0,0,0,1
45983,3,20.0,150000,2018,9,15,1,0,0,0,0,0,0,1
45996,12,16.0,150000,2018,9,17,1,0,0,0,0,0,0,1
45997,7,20.0,150000,2018,9,17,1,0,0,0,0,0,0,1
45998,15,10.0,10000,2018,9,17,0,1,0,0,0,0,0,1
46007,3,20.0,150000,2018,9,18,1,0,0,0,0,1,0,0
46009,4,20.0,150000,2018,9,18,1,0,0,0,0,0,0,1
46010,7,10.0,10000,2018,9,18,0,1,0,0,0,0,0,1
46015,14,10.0,10000,2018,9,19,0,1,0,0,0,0,0,1
46026,3,20.0,150000,2018,9,20,1,0,0,0,0,0,0,1
46027,17,10.0,10000,2018,9,20,0,1,0,0,0,0,0,1
46028,5,20.0,20000,2018,9,20,0,1,0,0,0,0,0,1
46038,5,20.0,80000,2018,9,21,1,0,0,0,0,1,0,0
46039,7,20.0,120000,2018,9,21,1,0,0,0,0,0,0,1
46040,6,10.0,10000,2018,9,21,0,1,0,0,0,0,0,1
46054,9,13.0,10000,2018,9,22,0,1,0,0,0,0,0,1
46058,12,10.0,10000,2018,9,27,0,1,0,0,0,0,0,1
46065,4,15.0,130000,2018,9,28,1,0,0,0,0,0,0,1
46066,11,20.0,130000,2018,9,28,1,0,0,0,0,0,0,1
46067,10,10.0,10000,2018,9,28,0,1,0,0,0,0,0,1
46075,17,10.0,10000,2018,9,29,0,1,0,0,0,0,0,1
46083,5,18.0,150000,2018,10,1,1,0,0,0,0,1,0,0
46085,3,20.0,150000,2018,10,1,1,0,0,0,0,0,0,1
46086,22,10.0,10000,2018,10,1,0,1,0,0,0,0,0,1
46108,3,20.0,150000,2018,10,2,1,0,0,0,0,0,0,1
46114,14,10.0,10000,2018,10,3,0,1,0,0,0,0,0,1
46119,1,18.0,170000,2018,10,4,1,0,0,0,0,1,0,0
46122,19,10.0,10000,2018,10,4,0,1,0,0,0,0,0,1
46133,14,20.0,132900,2018,10,5,1,0,0,0,0,1,0,0
46134,4,16.0,150000,2018,10,5,1,0,0,0,0,0,0,1
46135,8,20.0,140000,2018,10,5,1,0,0,0,0,0,0,1
46136,14,10.0,10000,2018,10,5,0,1,0,0,0,0,0,1
46141,3,20.0,65700,2018,10,5,0,0,0,1,0,0,0,1
46150,3,20.0,130000,2018,10,6,1,0,0,0,0,1,0,0
46151,12,20.0,130000,2018,10,6,1,0,0,0,0,0,0,1
46152,19,10.0,10000,2018,10,6,0,1,0,0,0,0,0,1
46170,12,10.0,10000,2018,10,9,0,1,0,0,0,0,0,1
46173,2,10.0,10000,2018,10,9,0,0,0,1,0,0,0,1
46178,5,20.0,142000,2018,10,10,1,0,0,0,0,1,0,0
46180,3,20.0,130000,2018,10,10,1,0,0,0,0,0,0,1
46181,10,13.0,10000,2018,10,10,0,1,0,0,0,0,0,1
46187,6,20.0,140000,2018,10,11,1,0,0,0,0,0,0,1
46188,11,13.0,10000,2018,10,11,0,1,0,0,0,0,0,1
46197,7,20.0,130000,2018,10,12,1,0,0,0,0,1,0,0
46199,10,20.0,138000,2018,10,12,1,0,0,0,0,0,0,1
46200,8,10.0,10000,2018,10,12,0,1,0,0,0,0,0,1
46201,2,20.0,103000,2018,10,12,0,0,0,1,0,0,0,1
46206,7,20.0,130000,2018,10,13,1,0,0,0,0,1,0,0
46207,5,18.0,130000,2018,10,13,1,0,0,0,0,0,0,1
46218,10,20.0,130000,2018,10,16,1,0,0,0,0,1,0,0
46220,3,20.0,150000,2018,10,16,1,0,0,0,0,0,0,1
46228,11,18.0,150000,2018,10,17,1,0,0,0,0,0,0,1
46229,3,20.0,150000,2018,10,17,1,0,0,0,0,0,0,1
46230,12,10.0,10000,2018,10,17,0,1,0,0,0,0,0,1
46238,7,20.0,150000,2018,10,18,1,0,0,0,0,1,0,0
46240,8,18.0,150000,2018,10,18,1,0,0,0,0,0,0,1
46241,8,10.0,10000,2018,10,18,0,1,0,0,0,0,0,1
46243,110,1.0,5700,2018,10,18,0,0,0,1,0,0,0,1
46246,12,20.0,120000,2018,10,19,1,0,0,0,0,1,0,0
46247,13,18.0,140000,2018,10,19,1,0,0,0,0,0,0,1
46248,20,20.0,130000,2018,10,19,1,0,0,0,0,0,0,1
46258,5,20.0,150000,2018,10,22,1,0,0,0,0,0,1,0
46259,7,13.0,10000,2018,10,22,0,1,0,0,0,0,0,1
46260,112,1.0,5000,2018,10,22,0,0,0,1,0,0,0,1
46267,7,20.0,130000,2018,10,23,1,0,0,0,0,1,0,0
46268,20,10.0,10000,2018,10,23,0,1,0,0,0,0,0,1
46275,4,10.0,130000,2018,10,24,1,0,0,0,0,0,0,1
46276,15,20.0,125300,2018,10,24,1,0,0,0,0,0,0,1
46277,10,10.0,10000,2018,10,24,0,1,0,0,0,0,0,1
46286,2,20.0,130000,2018,10,25,1,0,0,0,0,0,0,1
46287,19,13.0,10000,2018,10,25,0,1,0,0,0,0,0,1
46293,10,10.0,10000,2018,10,26,0,1,0,0,0,0,0,1
46302,5,20.0,120000,2018,10,27,1,0,0,0,0,1,0,0
46303,9,20.0,130000,2018,10,27,1,0,0,0,0,0,0,1
46304,7,10.0,10000,2018,10,27,0,1,0,0,0,0,0,1
46307,25,13.0,10000,2018,10,29,0,1,0,0,0,0,0,1
46314,8,10.0,10000,2018,10,30,0,1,0,0,0,0,0,1
46320,5,10.0,5000,2018,10,31,0,1,0,0,1,0,0,0
46321,23,13.0,10000,2018,10,31,0,1,0,0,0,0,0,1
46324,2,20.0,130000,2018,11,1,1,0,0,0,0,0,0,1
46327,15,10.0,10000,2018,11,1,0,1,0,0,0,0,0,1
46332,19,13.0,10000,2018,11,2,0,1,0,0,0,0,0,1
46342,2,20.0,170000,2018,11,3,1,0,0,0,0,1,0,0
46343,1,13.0,50000,2018,11,3,0,0,0,1,1,0,0,0
46349,1,20.0,60000,2018,11,5,1,0,0,0,0,0,0,1
46350,30,10.0,10000,2018,11,5,0,1,0,0,0,0,0,1
46359,5,20.0,150000,2018,11,6,1,0,0,0,0,1,0,0
46361,4,20.0,150000,2018,11,6,1,0,0,0,0,0,0,1
46362,15,10.0,10000,2018,11,6,0,1,0,0,0,0,0,1
46369,26,13.0,10000,2018,11,7,0,1,0,0,0,0,0,1
46379,11,20.0,150000,2018,11,8,1,0,0,0,0,1,0,0
46381,4,13.0,150000,2018,11,8,1,0,0,0,0,0,0,1
46382,5,20.0,150000,2018,11,8,1,0,0,0,0,0,0,1
46389,10,20.0,150000,2018,11,9,1,0,0,0,0,1,0,0
46390,9,20.0,143300,2018,11,9,1,0,0,0,0,0,0,1
46392,13,10.0,10000,2018,11,9,0,1,0,0,0,0,0,1
46395,8,1.0,7000,2018,11,9,0,0,1,0,0,0,0,1
46405,6,20.0,150000,2018,11,10,1,0,0,0,0,0,0,1
46409,29,10.0,10000,2018,11,12,0,1,0,0,0,0,0,1
46415,5,20.0,150000,2018,11,13,1,0,0,0,0,0,0,1
46416,41,10.0,10000,2018,11,13,0,1,0,0,0,0,0,1
46420,5,20.0,170000,2018,11,14,1,0,0,0,0,1,0,0
46421,14,10.0,10000,2018,11,14,0,1,0,0,0,0,0,1
46441,19,13.0,6000,2018,11,16,0,1,0,0,1,0,0,0
46442,27,13.0,9300,2018,11,16,0,1,0,0,0,0,0,1
46443,1,13.0,100000,2018,11,16,0,0,1,0,0,0,0,1
46448,4,20.0,150000,2018,11,17,1,0,0,0,0,0,0,1
46450,16,10.0,10000,2018,11,17,0,1,0,0,0,0,0,1
46451,23,13.0,5000,2018,11,17,0,1,0,0,0,0,0,1
46458,10,20.0,152000,2018,11,19,1,0,0,0,0,1,0,0
46460,55,13.0,6700,2018,11,19,0,1,0,0,0,0,0,1
46473,4,10.0,60000,2018,11,20,1,0,0,0,0,0,0,1
46475,21,10.0,9100,2018,11,20,0,1,0,0,0,0,0,1
46485,3,20.0,120000,2018,11,21,1,0,0,0,0,1,0,0
46486,6,20.0,135000,2018,11,21,1,0,0,0,0,0,0,1
46488,10,13.0,10000,2018,11,21,0,1,0,0,0,0,0,1
46498,43,10.0,7500,2018,11,22,0,1,0,0,0,0,0,1
46501,1,13.0,26000,2018,11,22,0,0,1,0,0,0,0,1
46507,16,20.0,120000,2018,11,23,1,0,0,0,0,1,0,0
46508,8,20.0,120000,2018,11,23,1,0,0,0,0,0,0,1
46514,11,13.0,10000,2018,11,23,0,1,0,0,0,0,0,1
46519,3,20.0,150000,2018,11,24,1,0,0,0,0,0,0,1
46521,9,13.0,10000,2018,11,24,0,1,0,0,0,0,0,1
46531,20,10.0,10000,2018,11,26,0,1,0,0,0,0,0,1
46537,10,13.0,4000,2018,11,27,0,1,0,0,1,0,0,0
46538,16,10.0,10000,2018,11,27,0,1,0,0,0,0,0,1
46539,26,13.0,6000,2018,11,27,0,1,0,0,0,0,0,1
46545,14,13.0,10000,2018,11,28,0,1,0,0,0,0,0,1
46547,2,20.0,40000,2018,11,28,0,0,0,1,0,0,0,1
46553,24,13.0,10000,2018,11,29,0,1,0,0,0,0,0,1
46564,63,13.0,5000,2018,11,30,0,1,0,0,1,0,0,0
46565,15,10.0,10000,2018,11,30,0,1,0,0,0,0,0,1
46574,44,13.0,5500,2018,12,1,0,1,0,0,0,0,0,1
46576,3,20.0,150000,2018,12,3,1,0,0,0,0,1,0,0
46577,1,20.0,100000,2018,12,3,1,0,0,0,0,0,0,1
46579,33,10.0,10000,2018,12,3,0,1,0,0,0,0,0,1
46580,39,13.0,6000,2018,12,3,0,1,0,0,0,0,0,1
46581,60,1.0,3700,2018,12,3,0,0,0,1,1,0,0,0
46586,5,20.0,150000,2018,12,4,1,0,0,0,0,1,0,0
46587,3,20.0,150000,2018,12,4,1,0,0,0,0,0,0,1
46591,30,13.0,8000,2018,12,4,0,1,0,0,0,0,0,1
46607,5,13.0,6000,2018,12,5,0,1,0,0,0,0,0,1
46614,11,20.0,128200,2018,12,6,1,0,0,0,0,1,0,0
46615,6,13.0,150000,2018,12,6,1,0,0,0,0,0,0,1
46621,15,13.0,5000,2018,12,6,0,1,0,0,0,0,0,1
46627,20,13.0,5000,2018,12,7,0,1,0,0,1,0,0,0
46628,10,13.0,20000,2018,12,7,0,1,0,0,0,0,0,1
46632,18,10.0,10000,2018,12,8,0,1,0,0,0,0,0,1
46637,17,10.0,10000,2018,12,10,0,1,0,0,0,0,0,1
46643,42,13.0,10000,2018,12,11,0,1,0,0,0,0,0,1
46655,48,10.0,6600,2018,12,12,0,1,0,0,0,0,0,1
