날짜,어종,산지,규격,포장,수량,중량,평균가
2018-03-29,(활)왕게,러시아,중,kg,159,1.0,33100
2018-03-30,(활)왕게,러시아,중,kg,212,1.0,42200
2018-03-31,(활)왕게,러시아,중,kg,170,1.0,65200
2018-04-04,(활)왕게,러시아,중,kg,505,1.0,68100
2018-04-05,(활)왕게,러시아,중,kg,213,1.0,77200
2018-04-06,(활)왕게,러시아,중,kg,1130,1.0,70200
2018-04-07,(활)왕게,러시아,중,kg,792,1.0,73100
2018-04-10,(활)왕게,러시아,중,kg,137,1.0,69200
2018-04-11,(활)왕게,러시아,중,kg,300,1.0,67800
2018-04-12,(활)왕게,러시아,중,kg,275,1.0,72800
2018-04-13,(활)왕게,러시아,중,kg,1112,1.0,68500
2018-04-14,(활)왕게,러시아,중,kg,486,1.0,70400
2018-04-16,(활)왕게,러시아,중,kg,262,1.0,43100
2018-04-17,(활)왕게,러시아,중,kg,152,1.0,47600
2018-04-18,(활)왕게,러시아,중,kg,44,1.0,54900
2018-04-19,(활)왕게,러시아,중,kg,208,1.0,65200
2018-04-20,(활)왕게,러시아,중,kg,177,1.0,72200
2018-04-21,(활)왕게,러시아,중,kg,291,1.0,62000
2018-04-23,(활)왕게,러시아,중,kg,50,1.0,64500
2018-04-25,(활)왕게,러시아,중,kg,12,1.0,61500
2018-04-26,(활)왕게,러시아,중,kg,36,1.0,72100
2018-04-28,(활)왕게,러시아,중,kg,1914,1.0,43100
2018-05-01,(활)왕게,러시아,중,kg,372,1.0,43800
2018-05-02,(활)왕게,러시아,중,kg,185,1.0,77000
2018-05-03,(활)왕게,러시아,중,kg,108,1.0,70400
2018-05-04,(활)왕게,러시아,중,kg,498,1.0,67800
2018-05-05,(활)왕게,러시아,중,kg,649,1.0,65600
2018-05-07,(활)왕게,러시아,중,kg,136,1.0,76000
2018-05-08,(활)왕게,러시아,중,kg,50,1.0,50400
2018-05-09,(활)왕게,러시아,중,kg,167,1.0,66900
2018-05-10,(활)왕게,러시아,중,kg,1353,1.0,50800
2018-05-11,(활)왕게,러시아,중,kg,821,1.0,52000
2018-05-12,(활)왕게,러시아,중,kg,454,1.0,60600
2018-05-14,(활)왕게,러시아,중,kg,87,1.0,64700
2018-05-15,(활)왕게,러시아,중,kg,181,1.0,57300
2018-05-16,(활)왕게,러시아,중,kg,682,1.0,55400
2018-05-17,(활)왕게,러시아,중,kg,322,1.0,43300
2018-05-18,(활)왕게,러시아,중,kg,265,1.0,41000
2018-05-19,(활)왕게,러시아,중,kg,1230,1.0,48300
2018-05-21,(활)왕게,러시아,중,kg,341,1.0,47600
2018-05-22,(활)왕게,러시아,중,kg,442,1.0,55000
2018-05-23,(활)왕게,러시아,중,kg,511,1.0,44900
2018-05-24,(활)왕게,러시아,중,kg,876,1.0,38000
2018-05-25,(활)왕게,러시아,중,kg,345,1.0,48900
2018-05-26,(활)왕게,러시아,중,kg,1982,1.0,45400
2018-05-28,(활)왕게,러시아,중,kg,369,1.0,26000
2018-05-29,(활)왕게,러시아,중,kg,388,1.0,39300
2018-05-30,(활)왕게,러시아,중,kg,191,1.0,45300
2018-05-31,(활)왕게,러시아,중,kg,211,1.0,35700
2018-06-01,(활)왕게,러시아,중,kg,526,1.0,57400
2018-06-02,(활)왕게,러시아,중,kg,299,1.0,60800
2018-06-04,(활)왕게,러시아,중,kg,160,1.0,61300
2018-06-05,(활)왕게,러시아,중,kg,371,1.0,59400
2018-06-06,(활)왕게,러시아,중,kg,542,1.0,52100
2018-06-07,(활)왕게,러시아,중,kg,286,1.0,47100
2018-06-08,(활)왕게,러시아,중,kg,323,1.0,44700
2018-06-09,(활)왕게,러시아,중,kg,1344,1.0,25700
2018-06-11,(활)왕게,러시아,중,kg,133,1.0,26200
2018-06-12,(활)왕게,러시아,중,kg,212,1.0,34400
2018-06-13,(활)왕게,러시아,중,kg,288,1.0,53500
2018-06-14,(활)왕게,러시아,중,kg,565,1.0,62200
2018-06-15,(활)왕게,러시아,중,kg,867,1.0,43300
2018-06-16,(활)왕게,러시아,중,kg,289,1.0,58600
2018-06-19,(활)왕게,러시아,중,kg,106,1.0,28300
2018-06-20,(활)왕게,러시아,중,kg,482,1.0,60900
2018-06-21,(활)왕게,러시아,중,kg,735,1.0,39500
2018-06-22,(활)왕게,러시아,중,kg,147,1.0,55000
2018-06-23,(활)왕게,러시아,중,kg,1172,1.0,50500
2018-06-25,(활)왕게,러시아,중,kg,86,1.0,49200
2018-06-26,(활)왕게,러시아,중,kg,788,1.0,49300
2018-06-27,(활)왕게,러시아,중,kg,654,1.0,33200
2018-06-28,(활)왕게,러시아,중,kg,799,1.0,25300
