date,species,origin,standard,unit,amount,weight,avg_price
2018-11-05,(선)가자미,포항,중,S/P,3,10.0,10000
2018-11-06,(선)가자미,방어진,2단,S/P,5,20.0,150000
2018-11-06,(선)가자미,방어진,3단,S/P,3,20.0,150000
2018-11-06,(선)가자미,방어진,중,S/P,4,20.0,150000
2018-11-06,(선)가자미,속초,중,S/P,15,10.0,10000
2018-11-06,(선)가자미,임원,중,S/P,1,13.0,15000
2018-11-06,(선)가자미,축산,소,S/P,70,10.0,5000
2018-11-06,(선)가자미,포항,중,S/P,3,10.0,10000
2018-11-07,(선)가자미,속초,중,S/P,26,13.0,10000
2018-11-07,(선)가자미,포항,15미,S/P,7,10.0,10000
2018-11-07,(선)가자미,포항,9미,S/P,14,10.0,15000
2018-11-08,(선)가자미,방어진,2단,S/P,11,20.0,150000
2018-11-08,(선)가자미,방어진,3단,S/P,2,20.0,120000
2018-11-08,(선)가자미,방어진,중,S/P,4,13.0,150000
2018-11-08,(선)가자미,방어진,중,S/P,5,20.0,150000
2018-11-08,(선)가자미,임원,6미,S/P,8,10.0,10000
2018-11-08,(선)가자미,임원,중,S/P,20,1.0,5800
2018-11-09,(선)가자미,방어진,2단,S/P,10,20.0,150000
2018-11-09,(선)가자미,방어진,중,S/P,9,20.0,143300
2018-11-09,(선)가자미,보령,중,S/P,1,13.0,40000
2018-11-09,(선)가자미,속초,중,S/P,13,10.0,10000
2018-11-09,(선)가자미,안흥,중,kg,2050,1.0,8300
2018-11-09,(선)가자미,인천,중,S/P,4,20.0,30000
2018-11-09,(선)가자미,제주도,중,S/P,8,1.0,7000
2018-11-09,(선)가자미,포항,중,S/P,11,10.0,10000
2018-11-10,(선)가자미,군산,중,kg,522,1.0,5900
2018-11-10,(선)가자미,방어진,중,S/P,6,20.0,150000
2018-11-12,(선)가자미,구룡포,12미,S/P,13,10.0,25000
2018-11-12,(선)가자미,구룡포,9미,S/P,9,10.0,25000
2018-11-12,(선)가자미,동해시,중,S/P,20,10.0,7000
2018-11-12,(선)가자미,속초,중,S/P,29,10.0,10000
2018-11-13,(선)가자미,구룡포,중,S/P,14,13.0,70000
2018-11-13,(선)가자미,군산,중,kg,8,1.0,7000
2018-11-13,(선)가자미,방어진,3단,S/P,3,20.0,150000
2018-11-13,(선)가자미,방어진,중,S/P,5,20.0,150000
2018-11-13,(선)가자미,속초,중,S/P,41,10.0,10000
2018-11-14,(선)가자미,방어진,2단,S/P,5,20.0,170000
2018-11-14,(선)가자미,속초,중,S/P,14,10.0,10000
2018-11-15,(선)가자미,군산,중,S/P,2,8.0,80000
2018-11-15,(선)가자미,군산,중,S/P,2,9.0,80000
2018-11-15,(선)가자미,군산,중,S/P,3,10.0,130000
2018-11-16,(선)가자미,감포,18미,S/P,7,13.0,50000
2018-11-16,(선)가자미,감포,중,S/P,1,13.0,30000
2018-11-16,(선)가자미,보령,2단,c/s(상자),4,15.0,25000
2018-11-16,(선)가자미,보령,4단,c/s(상자),3,15.0,25000
2018-11-16,(선)가자미,속초,20미,S/P,19,13.0,6000
2018-11-16,(선)가자미,속초,중,S/P,27,13.0,9300
2018-11-16,(선)가자미,제주도,중,S/P,1,13.0,100000
2018-11-17,(선)가자미,감포,18미,S/P,31,13.0,50000
2018-11-17,(선)가자미,방어진,중,S/P,4,20.0,150000
2018-11-17,(선)가자미,보령,2단,S/P,11,13.0,50000
2018-11-17,(선)가자미,속초,중,S/P,16,10.0,10000
2018-11-17,(선)가자미,속초,중,S/P,23,13.0,5000
2018-11-17,(선)가자미,안흥,중,kg,1548,1.0,10500
2018-11-17,(선)가자미,완도,중,kg,50,1.0,7400
2018-11-19,(선)가자미,감포,중,c/s(상자),12,13.0,40000
2018-11-19,(선)가자미,방어진,2단,S/P,10,20.0,152000
2018-11-19,(선)가자미,보령,중,S/P,14,13.0,40000
2018-11-19,(선)가자미,속초,중,S/P,55,13.0,6700
2018-11-19,(선)가자미,임원,중,S/P,55,1.0,4100
2018-11-19,(선)가자미,임원,중,S/P,25,13.0,15000
2018-11-19,(선)가자미,포항,중,S/P,27,13.0,42600
2018-11-20,(선)가자미,감포,18미,c/s(상자),6,13.0,40000
2018-11-20,(선)가자미,감포,중,c/s(상자),7,10.0,40000
2018-11-20,(선)가자미,구룡포,12미,S/P,11,13.0,25000
2018-11-20,(선)가자미,구룡포,9미,S/P,10,13.0,25000
2018-11-20,(선)가자미,방어진,중,S/P,4,10.0,60000
2018-11-20,(선)가자미,보령,중,c/s(상자),30,15.0,40000
2018-11-20,(선)가자미,속초,중,S/P,21,10.0,9100
2018-11-20,(선)가자미,임원,중,c/s(상자),177,1.0,3700
2018-11-20,(선)가자미,임원,중,c/s(상자),9,13.0,5000
2018-11-20,(선)가자미,포항,10미,S/P,8,10.0,10000
2018-11-20,(선)가자미,포항,8미,S/P,6,10.0,10000
2018-11-20,(선)가자미,포항,중,S/P,6,13.0,7000
2018-11-21,(선)가자미,방어진,2단,S/P,3,20.0,120000
2018-11-21,(선)가자미,방어진,중,S/P,6,20.0,135000
2018-11-21,(선)가자미,보령,중,S/P,74,13.0,47700
2018-11-21,(선)가자미,속초,중,S/P,10,13.0,10000
2018-11-21,(선)가자미,완도,중,kg,23,1.0,6800
2018-11-22,(선)가자미,구룡포,30미,S/P,10,13.0,50000
2018-11-22,(선)가자미,구룡포,40미,S/P,26,13.0,50000
2018-11-22,(선)가자미,보령,3단,S/P,5,20.0,35000
2018-11-22,(선)가자미,속초,중,S/P,43,10.0,7500
2018-11-22,(선)가자미,안흥,중,kg,1632,1.0,10700
2018-11-22,(선)가자미,완도,중,kg,9,1.0,6000
2018-11-22,(선)가자미,제주도,중,S/P,1,13.0,26000
2018-11-22,(선)가자미,포항,중,S/P,13,13.0,15000
2018-11-23,(선)가자미,격포,중,kg,13,1.0,6800
2018-11-23,(선)가자미,방어진,2단,S/P,16,20.0,120000
2018-11-23,(선)가자미,방어진,중,S/P,8,20.0,120000
2018-11-23,(선)가자미,보령,2단,S/P,3,20.0,18000
2018-11-23,(선)가자미,보령,3단,S/P,2,20.0,18000
2018-11-23,(선)가자미,보령,4단,S/P,12,20.0,18000
2018-11-23,(선)가자미,보령,중,S/P,10,13.0,40000
2018-11-23,(선)가자미,부산(기장),중,S/P,2,20.0,120000
2018-11-23,(선)가자미,속초,중,S/P,11,13.0,10000
2018-11-23,(선)가자미,안흥,3단,S/P,24,10.0,41700
2018-11-24,(선)가자미,방어진,중,S/P,3,20.0,150000
2018-11-24,(선)가자미,보령,중,S/P,14,13.0,27100
2018-11-24,(선)가자미,속초,중,S/P,9,13.0,10000
2018-11-26,(선)가자미,구룡포,중,S/P,3,13.0,10000
2018-11-26,(선)가자미,속초,14미,S/P,39,13.0,6000
2018-11-26,(선)가자미,속초,중,S/P,20,10.0,10000
2018-11-27,(선)가자미,보령,중,S/P,36,13.0,30000
2018-11-27,(선)가자미,속초,10미,S/P,27,13.0,6000
2018-11-27,(선)가자미,속초,14미,S/P,12,13.0,4000
2018-11-27,(선)가자미,속초,20미,S/P,10,13.0,4000
2018-11-27,(선)가자미,속초,중,S/P,16,10.0,10000
2018-11-27,(선)가자미,속초,중,S/P,26,13.0,6000
2018-11-27,(선)가자미,안흥,중,kg,1998,1.0,9200
2018-11-27,(선)가자미,죽변,15미,S/P,40,13.0,7000
2018-11-28,(선)가자미,속초,중,S/P,14,13.0,10000
2018-11-28,(선)가자미,죽변,8미,S/P,17,13.0,12000
2018-11-28,(선)가자미,죽변,중,S/P,2,20.0,40000
2018-11-28,(선)가자미,축산,중,S/P,25,13.0,8000
2018-11-29,(선)가자미,속초,중,S/P,24,13.0,10000
2018-11-29,(선)가자미,안흥,중,c/s(상자),13,13.0,11500
2018-11-29,(선)가자미,축산,중,S/P,85,13.0,5000
2018-11-30,(선)가자미,군산,중,S/P,79,1.0,8900
2018-11-30,(선)가자미,목포,중,S/P,1,13.0,20000
2018-11-30,(선)가자미,속초,20미,S/P,63,13.0,5000
2018-11-30,(선)가자미,속초,중,S/P,15,10.0,10000
2018-11-30,(선)가자미,임원,중,S/P,2,13.0,7000
2018-12-01,(선)가자미,구룡포,중,S/P,12,13.0,50000
2018-12-01,(선)가자미,속초,2미,S/P,38,13.0,5000
2018-12-01,(선)가자미,속초,중,S/P,44,13.0,5500
2018-12-03,(선)가자미,방어진,2단,S/P,3,20.0,150000
2018-12-03,(선)가자미,방어진,중,S/P,1,20.0,100000
2018-12-03,(선)가자미,보령,중,c/s(상자),8,13.0,40000
2018-12-03,(선)가자미,속초,중,S/P,33,10.0,10000
2018-12-03,(선)가자미,속초,중,S/P,39,13.0,6000
2018-12-03,(선)가자미,죽변,20미,S/P,60,1.0,3700
2018-12-03,(선)가자미,죽변,8미,S/P,6,13.0,12000
2018-12-03,(선)가자미,포항,중,c/s(상자),10,13.0,20000
2018-12-04,(선)가자미,방어진,2단,S/P,5,20.0,150000
2018-12-04,(선)가자미,방어진,중,S/P,3,20.0,150000
2018-12-04,(선)가자미,보령,중,S/P,30,13.0,35000
2018-12-04,(선)가자미,속초,14미,S/P,28,13.0,6000
2018-12-04,(선)가자미,속초,8미,S/P,4,13.0,8000
2018-12-04,(선)가자미,속초,중,S/P,30,13.0,8000
2018-12-04,(선)가자미,안흥,중,kg,784,1.0,10300
2018-12-04,(선)가자미,완도,중,kg,9,1.0,7000
2018-12-04,(선)가자미,임원,6미,S/P,12,13.0,15000
2018-12-04,(선)가자미,임원,중,S/P,78,1.0,3300
2018-12-04,(선)가자미,포항,12미,S/P,3,10.0,10000
2018-12-04,(선)가자미,포항,15미,S/P,3,13.0,10000
2018-12-04,(선)가자미,포항,9미,S/P,6,13.0,10000
2018-12-04,(선)가자미,포항,중,c/s(상자),10,13.0,11500
2018-12-05,(선)가자미,속초,12미,S/P,20,13.0,10000
2018-12-05,(선)가자미,속초,14미,S/P,17,13.0,6000
2018-12-05,(선)가자미,속초,중,S/P,5,13.0,6000
2018-12-05,(선)가자미,속초,중,가구,35,10.0,10000
2018-12-06,(선)가자미,군산,중,kg,45,1.0,5700
2018-12-06,(선)가자미,방어진,2단,S/P,11,20.0,128200
2018-12-06,(선)가자미,방어진,중,S/P,6,13.0,150000
2018-12-06,(선)가자미,보령,3단,c/s(상자),2,20.0,25000
2018-12-06,(선)가자미,보령,4단,c/s(상자),2,20.0,20000
2018-12-06,(선)가자미,보령,중,c/s(상자),6,13.0,30000
2018-12-06,(선)가자미,속초,14미,S/P,50,10.0,5000
2018-12-06,(선)가자미,속초,25미,S/P,15,10.0,5000
2018-12-06,(선)가자미,속초,중,S/P,15,13.0,5000
2018-12-06,(선)가자미,완도,중,kg,5,1.0,8500
2018-12-06,(선)가자미,통영,중,S/P,5,10.0,45000
2018-12-07,(선)가자미,보령,3단,c/s(상자),3,13.0,25000
2018-12-07,(선)가자미,보령,4단,c/s(상자),1,13.0,25000
2018-12-07,(선)가자미,보령,중,c/s(상자),39,13.0,36500
2018-12-07,(선)가자미,속초,20미,S/P,20,13.0,5000
2018-12-07,(선)가자미,속초,중,S/P,10,13.0,20000
2018-12-07,(선)가자미,안흥,중,kg,665,1.0,11900
2018-12-07,(선)가자미,인천,중,S/P,34,13.0,80000
2018-12-08,(선)가자미,속초,중,S/P,18,10.0,10000
